method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
PerGroupOnly,31337,g3,200,38946.0,0.75,0.44634,0.56991,0.46842,0.1015
PerGroupOnly,11,g0,303,38946.0,0.64356,0.63952,0.62631,0.57037,0.05594
PerGroupOnly,11,g1,294,38946.0,0.82313,0.80576,0.47613,0.3494,0.12674
PerGroupOnly,11,g2,123,38946.0,0.93496,0.48315,0.22753,0.02683,0.2007
PerGroupOnly,11,g3,200,38946.0,0.745,0.42692,0.57013,0.46842,0.10171
PerGroupOnly,22,g0,303,38946.0,0.62376,0.61952,0.64005,0.57037,0.06968
PerGroupOnly,22,g1,294,38946.0,0.81973,0.80055,0.47248,0.3494,0.12309
PerGroupOnly,22,g2,123,38946.0,0.92683,0.48098,0.24202,0.02683,0.21519
PerGroupOnly,22,g3,200,38946.0,0.725,0.41978,0.5818,0.46842,0.11338
PerGroupOnly,33,g0,303,38946.0,0.63696,0.63279,0.64099,0.57037,0.07063
PerGroupOnly,33,g1,294,38946.0,0.81633,0.79465,0.48292,0.3494,0.13352
PerGroupOnly,33,g2,123,38946.0,0.92683,0.48098,0.2124,0.02683,0.18556
PerGroupOnly,33,g3,200,38946.0,0.73,0.43348,0.57819,0.46842,0.10977
PerGroupOnly,44,g0,303,38946.0,0.64356,0.63897,0.628,0.57037,0.05764
PerGroupOnly,44,g1,294,38946.0,0.81973,0.80143,0.50397,0.3494,0.15457
PerGroupOnly,44,g2,123,38946.0,0.93496,0.48315,0.20519,0.02683,0.17836
PerGroupOnly,44,g3,200,38946.0,0.745,0.44316,0.56727,0.46842,0.09886
PerGroupOnly,55,g0,303,38946.0,0.66337,0.65732,0.63003,0.57037,0.05966
PerGroupOnly,55,g1,294,38946.0,0.81973,0.80072,0.49584,0.3494,0.14644
PerGroupOnly,55,g2,123,38946.0,0.92683,0.48098,0.22692,0.02683,0.20009
PerGroupOnly,55,g3,200,38946.0,0.725,0.43603,0.5852,0.46842,0.11678
SharedPad_GDRO,42,g0,303,11618.0,0.71947,0.71917,0.57312,0.57037,0.00275
SharedPad_GDRO,42,g1,294,11618.0,0.70408,0.70163,0.55818,0.3494,0.20878
SharedPad_GDRO,42,g2,123,11618.0,0.65854,0.45229,0.63354,0.02683,0.6067
SharedPad_GDRO,42,g3,200,11618.0,0.72,0.61568,0.58066,0.46842,0.11224
SharedPad_GDRO,1337,g0,303,11618.0,0.69637,0.69463,0.56748,0.57037,-0.00289
SharedPad_GDRO,1337,g1,294,11618.0,0.70408,0.70243,0.58553,0.3494,0.23613
SharedPad_GDRO,1337,g2,123,11618.0,0.58537,0.41284,0.68993,0.02683,0.6631
SharedPad_GDRO,1337,g3,200,11618.0,0.68,0.59013,0.62108,0.46842,0.15267
SharedPad_GDRO,7,g0,303,11618.0,0.72937,0.72845,0.57601,0.57037,0.00564
SharedPad_GDRO,7,g1,294,11618.0,0.73469,0.73187,0.55568,0.3494,0.20629
SharedPad_GDRO,7,g2,123,11618.0,0.65041,0.47449,0.61428,0.02683,0.58745
SharedPad_GDRO,7,g3,200,11618.0,0.695,0.62721,0.58449,0.46842,0.11607
SharedPad_GDRO,2024,g0,303,11618.0,0.78218,0.78108,0.5096,0.57037,-0.06077
SharedPad_GDRO,2024,g1,294,11618.0,0.77211,0.76597,0.50991,0.3494,0.16052
SharedPad_GDRO,2024,g2,123,11618.0,0.60163,0.45573,0.67821,0.02683,0.65138
SharedPad_GDRO,2024,g3,200,11618.0,0.675,0.62298,0.61324,0.46842,0.14482
SharedPad_GDRO,31337,g0,303,11618.0,0.74917,0.74707,0.53522,0.57037,-0.03515
SharedPad_GDRO,31337,g1,294,11618.0,0.71769,0.7129,0.54198,0.3494,0.19258
SharedPad_GDRO,31337,g2,123,11618.0,0.64228,0.48442,0.68635,0.02683,0.65952
SharedPad_GDRO,31337,g3,200,11618.0,0.67,0.60381,0.61967,0.46842,0.15125
SharedPad_GDRO,11,g0,303,11618.0,0.74917,0.74673,0.5511,0.57037,-0.01927
SharedPad_GDRO,11,g1,294,11618.0,0.7381,0.73286,0.54444,0.3494,0.19504
SharedPad_GDRO,11,g2,123,11618.0,0.60976,0.44872,0.68268,0.02683,0.65585
SharedPad_GDRO,11,g3,200,11618.0,0.695,0.60656,0.60399,0.46842,0.13558
SharedPad_GDRO,22,g0,303,11618.0,0.72607,0.7238,0.57134,0.57037,0.00097
SharedPad_GDRO,22,g1,294,11618.0,0.71769,0.71459,0.57852,0.3494,0.22913
SharedPad_GDRO,22,g2,123,11618.0,0.63415,0.4379,0.62326,0.02683,0.59642
SharedPad_GDRO,22,g3,200,11618.0,0.725,0.63172,0.58492,0.46842,0.11651
SharedPad_GDRO,33,g0,303,11618.0,0.75248,0.75078,0.53297,0.57037,-0.03739
SharedPad_GDRO,33,g1,294,11618.0,0.7483,0.73966,0.54526,0.3494,0.19586
SharedPad_GDRO,33,g2,123,11618.0,0.56911,0.40625,0.73701,0.02683,0.71017
SharedPad_GDRO,33,g3,200,11618.0,0.66,0.59415,0.61122,0.46842,0.1428
SharedPad_GDRO,44,g0,303,11618.0,0.70297,0.70052,0.54445,0.57037,-0.02592
SharedPad_GDRO,44,g1,294,11618.0,0.72109,0.71733,0.53316,0.3494,0.18377
SharedPad_GDRO,44,g2,123,11618.0,0.57724,0.41077,0.71921,0.02683,0.69238
SharedPad_GDRO,44,g3,200,11618.0,0.725,0.62398,0.58773,0.46842,0.11931
SharedPad_GDRO,55,g0,303,11618.0,0.75908,0.75786,0.53552,0.57037,-0.03485
SharedPad_GDRO,55,g1,294,11618.0,0.78912,0.78399,0.49225,0.3494,0.14285
SharedPad_GDRO,55,g2,123,11618.0,0.60163,0.45088,0.67415,0.02683,0.64732
SharedPad_GDRO,55,g3,200,11618.0,0.655,0.57937,0.62046,0.46842,0.15204
SharedPad_Anchors_GDRO,42,g0,303,11618.0,0.69967,0.69573,0.57151,0.57037,0.00114
SharedPad_Anchors_GDRO,42,g1,294,11618.0,0.64286,0.63834,0.61689,0.3494,0.2675
SharedPad_Anchors_GDRO,42,g2,123,11618.0,0.65854,0.4562,0.61217,0.02683,0.58533
SharedPad_Anchors_GDRO,42,g3,200,11618.0,0.725,0.61556,0.56042,0.46842,0.092
SharedPad_Anchors_GDRO,1337,g0,303,11618.0,0.69637,0.69367,0.58531,0.57037,0.01495
SharedPad_Anchors_GDRO,1337,g1,294,11618.0,0.68367,0.68181,0.60117,0.3494,0.25177
SharedPad_Anchors_GDRO,1337,g2,123,11618.0,0.60163,0.40053,0.6786,0.02683,0.65177
SharedPad_Anchors_GDRO,1337,g3,200,11618.0,0.67,0.56455,0.61186,0.46842,0.14345
SharedPad_Anchors_GDRO,7,g0,303,11618.0,0.73267,0.73055,0.54519,0.57037,-0.02517
SharedPad_Anchors_GDRO,7,g1,294,11618.0,0.71769,0.71516,0.56144,0.3494,0.21204
SharedPad_Anchors_GDRO,7,g2,123,11618.0,0.62602,0.44456,0.6514,0.02683,0.62456
SharedPad_Anchors_GDRO,7,g3,200,11618.0,0.715,0.63043,0.57744,0.46842,0.10903
SharedPad_Anchors_GDRO,2024,g0,303,11618.0,0.73267,0.72978,0.5692,0.57037,-0.00116
SharedPad_Anchors_GDRO,2024,g1,294,11618.0,0.73129,0.72794,0.59983,0.3494,0.25043
SharedPad_Anchors_GDRO,2024,g2,123,11618.0,0.63415,0.41178,0.63602,0.02683,0.60919
SharedPad_Anchors_GDRO,2024,g3,200,11618.0,0.705,0.61327,0.58174,0.46842,0.11333
SharedPad_Anchors_GDRO,31337,g0,303,11618.0,0.71287,0.71089,0.56197,0.57037,-0.0084
SharedPad_Anchors_GDRO,31337,g1,294,11618.0,0.68367,0.68282,0.60352,0.3494,0.25413
SharedPad_Anchors_GDRO,31337,g2,123,11618.0,0.63415,0.45463,0.5933,0.02683,0.56647
SharedPad_Anchors_GDRO,31337,g3,200,11618.0,0.72,0.60945,0.57848,0.46842,0.11007
SharedPad_Anchors_GDRO,11,g0,303,11618.0,0.68977,0.68392,0.59683,0.57037,0.02646
SharedPad_Anchors_GDRO,11,g1,294,11618.0,0.70068,0.69917,0.61685,0.3494,0.26746
SharedPad_Anchors_GDRO,11,g2,123,11618.0,0.62602,0.41404,0.5559,0.02683,0.52907
SharedPad_Anchors_GDRO,11,g3,200,11618.0,0.7,0.60415,0.56731,0.46842,0.09889
SharedPad_Anchors_GDRO,22,g0,303,11618.0,0.71617,0.71405,0.59646,0.57037,0.02609
SharedPad_Anchors_GDRO,22,g1,294,11618.0,0.7381,0.73552,0.60141,0.3494,0.25201
SharedPad_Anchors_GDRO,22,g2,123,11618.0,0.65041,0.45609,0.63634,0.02683,0.60951
SharedPad_Anchors_GDRO,22,g3,200,11618.0,0.65,0.5552,0.61988,0.46842,0.15147
SharedPad_Anchors_GDRO,33,g0,303,11618.0,0.73267,0.72985,0.55799,0.57037,-0.01238
SharedPad_Anchors_GDRO,33,g1,294,11618.0,0.71088,0.70664,0.58177,0.3494,0.23237
SharedPad_Anchors_GDRO,33,g2,123,11618.0,0.5935,0.40942,0.64343,0.02683,0.6166
SharedPad_Anchors_GDRO,33,g3,200,11618.0,0.675,0.596,0.59534,0.46842,0.12692
SharedPad_Anchors_GDRO,44,g0,303,11618.0,0.69637,0.69254,0.55827,0.57037,-0.0121
SharedPad_Anchors_GDRO,44,g1,294,11618.0,0.71429,0.70907,0.53546,0.3494,0.18607
SharedPad_Anchors_GDRO,44,g2,123,11618.0,0.54472,0.396,0.73799,0.02683,0.71116
SharedPad_Anchors_GDRO,44,g3,200,11618.0,0.68,0.59312,0.60152,0.46842,0.1331
SharedPad_Anchors_GDRO,55,g0,303,11618.0,0.73597,0.73434,0.53289,0.57037,-0.03748
SharedPad_Anchors_GDRO,55,g1,294,11618.0,0.73129,0.72802,0.53711,0.3494,0.18772
SharedPad_Anchors_GDRO,55,g2,123,11618.0,0.60163,0.41503,0.69123,0.02683,0.6644
SharedPad_Anchors_GDRO,55,g3,200,11618.0,0.695,0.60519,0.63705,0.46842,0.16864
GroupDRO,42,g0,303,38946.0,0.64686,0.64002,0.64035,0.57037,0.06998
GroupDRO,42,g1,294,38946.0,0.81633,0.79204,0.4692,0.3494,0.11981
GroupDRO,42,g2,123,38946.0,0.93496,0.48315,0.20243,0.02683,0.17559
GroupDRO,42,g3,200,38946.0,0.745,0.42692,0.57499,0.46842,0.10657
GroupDRO,1337,g0,303,38946.0,0.64356,0.63682,0.62579,0.57037,0.05542
GroupDRO,1337,g1,294,38946.0,0.81293,0.78963,0.46946,0.3494,0.12006
GroupDRO,1337,g2,123,38946.0,0.93496,0.48315,0.21516,0.02683,0.18833
GroupDRO,1337,g3,200,38946.0,0.735,0.42345,0.58669,0.46842,0.11827
GroupDRO,7,g0,303,38946.0,0.67327,0.66806,0.62642,0.57037,0.05605
GroupDRO,7,g1,294,38946.0,0.81293,0.79196,0.46648,0.3494,0.11709
GroupDRO,7,g2,123,38946.0,0.93496,0.48315,0.2111,0.02683,0.18427
GroupDRO,7,g3,200,38946.0,0.745,0.42692,0.59049,0.46842,0.12207
GroupDRO,2024,g0,303,38946.0,0.64026,0.63551,0.62109,0.57037,0.05072
GroupDRO,2024,g1,294,38946.0,0.81633,0.79256,0.48368,0.3494,0.13428
GroupDRO,2024,g2,123,38946.0,0.93496,0.48315,0.21299,0.02683,0.18616
GroupDRO,2024,g3,200,38946.0,0.745,0.42692,0.57744,0.46842,0.10902
GroupDRO,31337,g0,303,38946.0,0.61716,0.60852,0.65725,0.57037,0.08688
GroupDRO,31337,g1,294,38946.0,0.82653,0.80773,0.50018,0.3494,0.15079
GroupDRO,31337,g2,123,38946.0,0.93496,0.48315,0.23186,0.02683,0.20503
GroupDRO,31337,g3,200,38946.0,0.745,0.42692,0.57919,0.46842,0.11077
GroupDRO,11,g0,303,38946.0,0.64686,0.64071,0.62261,0.57037,0.05224
GroupDRO,11,g1,294,38946.0,0.80612,0.78177,0.46811,0.3494,0.11872
GroupDRO,11,g2,123,38946.0,0.93496,0.48315,0.23634,0.02683,0.20951
GroupDRO,11,g3,200,38946.0,0.745,0.42692,0.57364,0.46842,0.10522
GroupDRO,22,g0,303,38946.0,0.65017,0.64686,0.63762,0.57037,0.06725
GroupDRO,22,g1,294,38946.0,0.80612,0.77805,0.46434,0.3494,0.11495
GroupDRO,22,g2,123,38946.0,0.93496,0.48315,0.21624,0.02683,0.1894
GroupDRO,22,g3,200,38946.0,0.745,0.42692,0.57726,0.46842,0.10884
GroupDRO,33,g0,303,38946.0,0.65017,0.64396,0.63852,0.57037,0.06815
GroupDRO,33,g1,294,38946.0,0.82653,0.8051,0.46987,0.3494,0.12048
GroupDRO,33,g2,123,38946.0,0.93496,0.48315,0.22338,0.02683,0.19655
GroupDRO,33,g3,200,38946.0,0.745,0.42692,0.57661,0.46842,0.10819
GroupDRO,44,g0,303,38946.0,0.65677,0.65213,0.62008,0.57037,0.04972
GroupDRO,44,g1,294,38946.0,0.81633,0.79403,0.48423,0.3494,0.13483
GroupDRO,44,g2,123,38946.0,0.93496,0.48315,0.21022,0.02683,0.18338
GroupDRO,44,g3,200,38946.0,0.745,0.42692,0.57054,0.46842,0.10212
GroupDRO,55,g0,303,38946.0,0.63366,0.6304,0.63006,0.57037,0.05969
GroupDRO,55,g1,294,38946.0,0.80952,0.78813,0.46054,0.3494,0.11114
GroupDRO,55,g2,123,38946.0,0.93496,0.48315,0.21134,0.02683,0.18451
GroupDRO,55,g3,200,38946.0,0.745,0.42692,0.57732,0.46842,0.1089
RegretDRO,42,g0,303,38946.0,0.65347,0.64189,0.6393,0.57037,0.06894
RegretDRO,42,g1,294,38946.0,0.79252,0.76209,0.49461,0.3494,0.14522
RegretDRO,42,g2,123,38946.0,0.92683,0.48098,0.22457,0.02683,0.19774
RegretDRO,42,g3,200,38946.0,0.75,0.44634,0.57837,0.46842,0.10995
RegretDRO,1337,g0,303,38946.0,0.61386,0.60294,0.62769,0.57037,0.05732
RegretDRO,1337,g1,294,38946.0,0.81293,0.78896,0.46989,0.3494,0.1205
RegretDRO,1337,g2,123,38946.0,0.93496,0.48315,0.26664,0.02683,0.23981
RegretDRO,1337,g3,200,38946.0,0.745,0.42692,0.57464,0.46842,0.10623
RegretDRO,7,g0,303,38946.0,0.67987,0.67319,0.62814,0.57037,0.05778
RegretDRO,7,g1,294,38946.0,0.81973,0.80085,0.46087,0.3494,0.11147
RegretDRO,7,g2,123,38946.0,0.92683,0.48098,0.21922,0.02683,0.19239
RegretDRO,7,g3,200,38946.0,0.745,0.42692,0.59847,0.46842,0.13005
RegretDRO,2024,g0,303,38946.0,0.62376,0.61738,0.63703,0.57037,0.06666
RegretDRO,2024,g1,294,38946.0,0.82653,0.80642,0.49368,0.3494,0.14429
RegretDRO,2024,g2,123,38946.0,0.92683,0.48098,0.24557,0.02683,0.21873
RegretDRO,2024,g3,200,38946.0,0.745,0.42692,0.5965,0.46842,0.12809
RegretDRO,31337,g0,303,38946.0,0.64356,0.63275,0.63783,0.57037,0.06747
RegretDRO,31337,g1,294,38946.0,0.82653,0.80773,0.50765,0.3494,0.15826
RegretDRO,31337,g2,123,38946.0,0.93496,0.48315,0.25776,0.02683,0.23093
RegretDRO,31337,g3,200,38946.0,0.745,0.42692,0.57102,0.46842,0.1026
RegretDRO,11,g0,303,38946.0,0.66337,0.65653,0.62031,0.57037,0.04994
RegretDRO,11,g1,294,38946.0,0.80952,0.78888,0.48367,0.3494,0.13428
RegretDRO,11,g2,123,38946.0,0.92683,0.48098,0.2288,0.02683,0.20196
RegretDRO,11,g3,200,38946.0,0.745,0.42692,0.57887,0.46842,0.11045
RegretDRO,22,g0,303,38946.0,0.65347,0.64739,0.63824,0.57037,0.06788
RegretDRO,22,g1,294,38946.0,0.81633,0.79465,0.47556,0.3494,0.12616
RegretDRO,22,g2,123,38946.0,0.93496,0.48315,0.20442,0.02683,0.17759
RegretDRO,22,g3,200,38946.0,0.745,0.42692,0.57454,0.46842,0.10612
RegretDRO,33,g0,303,38946.0,0.62706,0.62197,0.64796,0.57037,0.0776
RegretDRO,33,g1,294,38946.0,0.82653,0.80526,0.46697,0.3494,0.11757
RegretDRO,33,g2,123,38946.0,0.93496,0.48315,0.21335,0.02683,0.18652
RegretDRO,33,g3,200,38946.0,0.745,0.42692,0.57587,0.46842,0.10745
RegretDRO,44,g0,303,38946.0,0.65017,0.64583,0.62247,0.57037,0.0521
RegretDRO,44,g1,294,38946.0,0.81633,0.79684,0.47015,0.3494,0.12075
RegretDRO,44,g2,123,38946.0,0.93496,0.48315,0.2068,0.02683,0.17997
RegretDRO,44,g3,200,38946.0,0.745,0.42692,0.57764,0.46842,0.10922
RegretDRO,55,g0,303,38946.0,0.65347,0.64933,0.63057,0.57037,0.0602
RegretDRO,55,g1,294,38946.0,0.81633,0.79796,0.47887,0.3494,0.12947
RegretDRO,55,g2,123,38946.0,0.92683,0.48098,0.22695,0.02683,0.20012
RegretDRO,55,g3,200,38946.0,0.745,0.42692,0.58861,0.46842,0.12019
Ours,42,g0,303,38946.0,0.62046,0.61629,0.65771,0.57037,0.08734
Ours,42,g1,294,38946.0,0.80612,0.78293,0.51053,0.3494,0.16113
Ours,42,g2,123,38946.0,0.92683,0.48098,0.27456,0.02683,0.24773
Ours,42,g3,200,38946.0,0.665,0.44976,0.60362,0.46842,0.1352
Ours,1337,g0,303,38946.0,0.63366,0.62902,0.64653,0.57037,0.07616
Ours,1337,g1,294,38946.0,0.82313,0.80198,0.48938,0.3494,0.13999
Ours,1337,g2,123,38946.0,0.92683,0.48098,0.26061,0.02683,0.23378
Ours,1337,g3,200,38946.0,0.62,0.4297,0.60963,0.46842,0.14121
Ours,7,g0,303,38946.0,0.64026,0.63542,0.63525,0.57037,0.06488
Ours,7,g1,294,38946.0,0.81973,0.80123,0.48619,0.3494,0.13679
Ours,7,g2,123,38946.0,0.92683,0.48098,0.24771,0.02683,0.22088
Ours,7,g3,200,38946.0,0.715,0.45448,0.5974,0.46842,0.12899
Ours,2024,g0,303,38946.0,0.64026,0.63556,0.63118,0.57037,0.06082
Ours,2024,g1,294,38946.0,0.82313,0.80375,0.47801,0.3494,0.12861
Ours,2024,g2,123,38946.0,0.92683,0.48098,0.24545,0.02683,0.21862
Ours,2024,g3,200,38946.0,0.71,0.45553,0.59498,0.46842,0.12656
Ours,31337,g0,303,38946.0,0.63366,0.63083,0.65781,0.57037,0.08744
Ours,31337,g1,294,38946.0,0.81633,0.79718,0.50267,0.3494,0.15328
Ours,31337,g2,123,38946.0,0.92683,0.48098,0.25702,0.02683,0.23018
Ours,31337,g3,200,38946.0,0.695,0.46051,0.58824,0.46842,0.11982
Ours,11,g0,303,38946.0,0.61386,0.60966,0.65015,0.57037,0.07978
Ours,11,g1,294,38946.0,0.80272,0.78112,0.48209,0.3494,0.13269
Ours,11,g2,123,38946.0,0.92683,0.48098,0.26846,0.02683,0.24163
Ours,11,g3,200,38946.0,0.71,0.44915,0.58926,0.46842,0.12084
Ours,22,g0,303,38946.0,0.64026,0.6386,0.66601,0.57037,0.09564
Ours,22,g1,294,38946.0,0.81973,0.80055,0.50393,0.3494,0.15453
Ours,22,g2,123,38946.0,0.92683,0.48098,0.23471,0.02683,0.20788
Ours,22,g3,200,38946.0,0.675,0.47115,0.58386,0.46842,0.11545
Ours,33,g0,303,38946.0,0.62046,0.61525,0.66599,0.57037,0.09562
Ours,33,g1,294,38946.0,0.81633,0.79726,0.52818,0.3494,0.17878
Ours,33,g2,123,38946.0,0.92683,0.48098,0.25924,0.02683,0.23241
Ours,33,g3,200,38946.0,0.695,0.41774,0.58465,0.46842,0.11623
Ours,44,g0,303,38946.0,0.62376,0.6181,0.65161,0.57037,0.08124
Ours,44,g1,294,38946.0,0.80612,0.78402,0.50066,0.3494,0.15126
Ours,44,g2,123,38946.0,0.92683,0.48098,0.25327,0.02683,0.22644
Ours,44,g3,200,38946.0,0.74,0.44017,0.58438,0.46842,0.11597
Ours,55,g0,303,38946.0,0.64686,0.64169,0.65295,0.57037,0.08258
Ours,55,g1,294,38946.0,0.81973,0.79614,0.48777,0.3494,0.13837
Ours,55,g2,123,38946.0,0.92683,0.48098,0.24072,0.02683,0.21389
Ours,55,g3,200,38946.0,0.685,0.47235,0.5933,0.46842,0.12488
Ours_Regret,42,g0,303,38946.0,0.64356,0.64066,0.70917,0.57037,0.13881
Ours_Regret,42,g1,294,38946.0,0.80272,0.78227,0.52955,0.3494,0.18016
Ours_Regret,42,g2,123,38946.0,0.92683,0.48098,0.23457,0.02683,0.20774
Ours_Regret,42,g3,200,38946.0,0.645,0.42353,0.65692,0.46842,0.18851
Ours_Regret,1337,g0,303,38946.0,0.62046,0.61047,0.72655,0.57037,0.15619
Ours_Regret,1337,g1,294,38946.0,0.81293,0.79293,0.53973,0.3494,0.19033
Ours_Regret,1337,g2,123,38946.0,0.92683,0.48098,0.24974,0.02683,0.22291
Ours_Regret,1337,g3,200,38946.0,0.645,0.43939,0.68584,0.46842,0.21742
Ours_Regret,7,g0,303,38946.0,0.63696,0.63463,0.67649,0.57037,0.10612
Ours_Regret,7,g1,294,38946.0,0.80952,0.78792,0.53879,0.3494,0.18939
Ours_Regret,7,g2,123,38946.0,0.92683,0.48098,0.22777,0.02683,0.20094
Ours_Regret,7,g3,200,38946.0,0.67,0.41698,0.69226,0.46842,0.22384
Ours_Regret,2024,g0,303,38946.0,0.60396,0.6023,0.69903,0.57037,0.12866
Ours_Regret,2024,g1,294,38946.0,0.81293,0.7952,0.5505,0.3494,0.2011
Ours_Regret,2024,g2,123,38946.0,0.92683,0.48098,0.22716,0.02683,0.20033
Ours_Regret,2024,g3,200,38946.0,0.64,0.43959,0.70444,0.46842,0.23602
Ours_Regret,31337,g0,303,38946.0,0.65347,0.65188,0.71742,0.57037,0.14705
Ours_Regret,31337,g1,294,38946.0,0.81293,0.79467,0.53566,0.3494,0.18626
Ours_Regret,31337,g2,123,38946.0,0.92683,0.48098,0.23392,0.02683,0.20709
Ours_Regret,31337,g3,200,38946.0,0.65,0.43283,0.6736,0.46842,0.20519
Ours_Regret,11,g0,303,38946.0,0.62376,0.62094,0.70685,0.57037,0.13648
