method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
Ours,42,g0,305,38946,0.73443,0.73061,0.58155,0.46833,0.11322
Ours,42,g1,295,38946,0.78305,0.755,0.53982,0.49813,0.04169
Ours,42,g2,125,38946,0.912,0.47695,0.35049,0.34118,0.00931
Ours,42,g3,200,38946,0.73,0.46809,0.61363,0.59764,0.01599
Ours,1337,g0,305,38946,0.77705,0.77179,0.51807,0.46833,0.04973
Ours,1337,g1,295,38946,0.80339,0.77564,0.53971,0.49813,0.04158
Ours,1337,g2,125,38946,0.92,0.47917,0.34844,0.34118,0.00726
Ours,1337,g3,200,38946,0.73,0.49321,0.57657,0.59764,-0.02107
Ours,7,g0,305,38946,0.75738,0.75247,0.57223,0.46833,0.1039
Ours,7,g1,295,38946,0.77966,0.73789,0.57874,0.49813,0.0806
Ours,7,g2,125,38946,0.92,0.47917,0.37108,0.34118,0.0299
Ours,7,g3,200,38946,0.74,0.44911,0.59651,0.59764,-0.00113
Ours,2024,g0,305,38946,0.77705,0.77157,0.50364,0.46833,0.0353
Ours,2024,g1,295,38946,0.80678,0.77581,0.4918,0.49813,-0.00633
Ours,2024,g2,125,38946,0.92,0.47917,0.31279,0.34118,-0.02839
Ours,2024,g3,200,38946,0.7,0.45375,0.59625,0.59764,-0.00139
Ours,31337,g0,305,38946,0.77049,0.76665,0.49176,0.46833,0.02343
Ours,31337,g1,295,38946,0.8,0.76925,0.53607,0.49813,0.03794
Ours,31337,g2,125,38946,0.912,0.47695,0.32052,0.34118,-0.02066
Ours,31337,g3,200,38946,0.68,0.49159,0.59149,0.59764,-0.00615
Ours,11,g0,305,38946,0.76393,0.75856,0.5278,0.46833,0.05947
Ours,11,g1,295,38946,0.79322,0.75528,0.5196,0.49813,0.02147
Ours,11,g2,125,38946,0.92,0.47917,0.33715,0.34118,-0.00403
Ours,11,g3,200,38946,0.715,0.47225,0.57339,0.59764,-0.02426
Ours,22,g0,305,38946,0.7377,0.73157,0.53818,0.46833,0.06984
Ours,22,g1,295,38946,0.8,0.7726,0.5628,0.49813,0.06466
Ours,22,g2,125,38946,0.92,0.47917,0.37822,0.34118,0.03704
Ours,22,g3,200,38946,0.69,0.49543,0.62452,0.59764,0.02688
Ours,33,g0,305,38946,0.76721,0.76368,0.53377,0.46833,0.06544
Ours,33,g1,295,38946,0.79661,0.769,0.56684,0.49813,0.06871
Ours,33,g2,125,38946,0.912,0.47695,0.34328,0.34118,0.0021
Ours,33,g3,200,38946,0.72,0.44073,0.59086,0.59764,-0.00678
Ours,44,g0,305,38946,0.76393,0.75802,0.50917,0.46833,0.04084
Ours,44,g1,295,38946,0.8,0.77356,0.5201,0.49813,0.02197
Ours,44,g2,125,38946,0.92,0.47917,0.31804,0.34118,-0.02314
Ours,44,g3,200,38946,0.725,0.51117,0.56668,0.59764,-0.03096
Ours,55,g0,305,38946,0.7377,0.73471,0.59528,0.46833,0.12694
Ours,55,g1,295,38946,0.77966,0.74379,0.55618,0.49813,0.05805
Ours,55,g2,125,38946,0.904,0.47464,0.4185,0.34118,0.07732
Ours,55,g3,200,38946,0.7,0.47736,0.61215,0.59764,0.01451
Ours_Regret,42,g0,305,38946,0.73443,0.72891,0.55709,0.46833,0.08876
Ours_Regret,42,g1,295,38946,0.79661,0.77168,0.53406,0.49813,0.03593
Ours_Regret,42,g2,125,38946,0.92,0.47917,0.33281,0.34118,-0.00837
Ours_Regret,42,g3,200,38946,0.735,0.4698,0.6001,0.59764,0.00246
Ours_Regret,1337,g0,305,38946,0.77705,0.77179,0.51783,0.46833,0.0495
Ours_Regret,1337,g1,295,38946,0.80339,0.77564,0.53986,0.49813,0.04173
Ours_Regret,1337,g2,125,38946,0.92,0.47917,0.34861,0.34118,0.00743
Ours_Regret,1337,g3,200,38946,0.73,0.49321,0.57651,0.59764,-0.02113
Ours_Regret,7,g0,305,38946,0.7541,0.74914,0.60216,0.46833,0.13382
Ours_Regret,7,g1,295,38946,0.77627,0.73468,0.59341,0.49813,0.09528
Ours_Regret,7,g2,125,38946,0.92,0.47917,0.37852,0.34118,0.03734
Ours_Regret,7,g3,200,38946,0.74,0.45094,0.62038,0.59764,0.02273
Ours_Regret,2024,g0,305,38946,0.77377,0.76788,0.5031,0.46833,0.03477
Ours_Regret,2024,g1,295,38946,0.80678,0.77581,0.49216,0.49813,-0.00597
Ours_Regret,2024,g2,125,38946,0.92,0.47917,0.31051,0.34118,-0.03067
Ours_Regret,2024,g3,200,38946,0.7,0.45375,0.58811,0.59764,-0.00953
Ours_Regret,31337,g0,305,38946,0.77049,0.76665,0.49213,0.46833,0.0238
Ours_Regret,31337,g1,295,38946,0.8,0.76925,0.53548,0.49813,0.03735
Ours_Regret,31337,g2,125,38946,0.912,0.47695,0.32153,0.34118,-0.01965
Ours_Regret,31337,g3,200,38946,0.68,0.49159,0.5892,0.59764,-0.00844
Ours_Regret,11,g0,305,38946,0.76393,0.75856,0.52806,0.46833,0.05973
Ours_Regret,11,g1,295,38946,0.79322,0.75528,0.51968,0.49813,0.02154
Ours_Regret,11,g2,125,38946,0.92,0.47917,0.33729,0.34118,-0.00389
Ours_Regret,11,g3,200,38946,0.715,0.47225,0.57285,0.59764,-0.02479
Ours_Regret,22,g0,305,38946,0.7377,0.73157,0.53816,0.46833,0.06983
Ours_Regret,22,g1,295,38946,0.8,0.7726,0.56276,0.49813,0.06463
Ours_Regret,22,g2,125,38946,0.92,0.47917,0.37878,0.34118,0.0376
Ours_Regret,22,g3,200,38946,0.69,0.49543,0.62396,0.59764,0.02632
Ours_Regret,33,g0,305,38946,0.76721,0.76368,0.53375,0.46833,0.06542
Ours_Regret,33,g1,295,38946,0.79661,0.769,0.56617,0.49813,0.06804
Ours_Regret,33,g2,125,38946,0.912,0.47695,0.3436,0.34118,0.00243
Ours_Regret,33,g3,200,38946,0.72,0.44073,0.59102,0.59764,-0.00662
Ours_Regret,44,g0,305,38946,0.76393,0.75802,0.50909,0.46833,0.04076
Ours_Regret,44,g1,295,38946,0.8,0.77356,0.52016,0.49813,0.02203
Ours_Regret,44,g2,125,38946,0.92,0.47917,0.31826,0.34118,-0.02292
Ours_Regret,44,g3,200,38946,0.725,0.51117,0.56668,0.59764,-0.03096
Ours_Regret,55,g0,305,38946,0.73443,0.7313,0.56373,0.46833,0.0954
Ours_Regret,55,g1,295,38946,0.78644,0.75167,0.57676,0.49813,0.07862
Ours_Regret,55,g2,125,38946,0.904,0.47464,0.40826,0.34118,0.06709
Ours_Regret,55,g3,200,38946,0.72,0.50048,0.55582,0.59764,-0.04182
