metrics_version,mnist_size,usps_size,mnist28_size,mnist32_size,num_epochs,batch_size,seed,groups,train_dataset_summary,test_dataset_summary,epoch,train_loss,train_acc,test_acc,worst_group_acc,balanced_acc,per_group_acc,per_class_acc,per_group_by_class_acc,train_group_weights
1.0,,,,,20,64,1341,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",11,0.08551678707202276,0.9840476190476191,0.8462275959413034,0.841461318051576,0.8752417953036287,"[0.841461318051576, 0.9090222725556814]","[0.8026382546930492, 0.9714252390949382, 0.7890295358649789, 0.7765453807655891, 0.7880067567567568, 0.8551989350687768, 0.8990862671324913, 0.8436740437507996, 0.8287680660701996, 0.887764611902543]","[[0.7910317805833696, 0.971900826446281, 0.7783032387503582, 0.770935615093281, 0.7911039342337052, 0.8486873508353222, 0.898802570093458, 0.8408809359944942, 0.8265411210828306, 0.8812409812409813], [0.8831822759315207, 0.9661495063469676, 0.991869918699187, 0.928030303030303, 0.7157534246575342, 0.9411764705882353, 0.9023569023569024, 0.8804347826086957, 0.8611111111111112, 0.9655765920826161]]","[0.011100959964096546, 0.9888990521430969]"
1.0,,,,,20,64,1341,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",12,0.07150663279351734,0.9871428573699225,0.851021332126022,0.8448853868194842,0.8883732332360916,"[0.8448853868194842, 0.9318610796526992]","[0.8169710806697108, 0.9710753440634476, 0.7943378249625698, 0.7912890572162857, 0.801661036036036, 0.8551989350687768, 0.9008331093791991, 0.8540360752206729, 0.8196834136269787, 0.8847024364265743]","[[0.7926280655928022, 0.9708836617927527, 0.7870449985669247, 0.7842614672464582, 0.7958015267175572, 0.8477326968973747, 0.904643691588785, 0.84762560220234, 0.8202148006473444, 0.8823953823953824], [0.9859013091641491, 0.9732016925246827, 0.9322493224932249, 0.9810606060606061, 0.9383561643835616, 0.9537815126050421, 0.8569023569023569, 0.9384057971014492, 0.811965811965812, 0.9122203098106713]]","[0.011550402268767357, 0.9884495735168457]"
1.0,,,,,20,64,1341,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",13,0.06458438342525845,0.9883333335603987,0.850901488721404,0.8439398280802293,0.8932798423149353,"[0.8439398280802293, 0.9426198565496414]","[0.7980720446473871, 0.9732913459295545, 0.7970600244997958, 0.7839848505342892, 0.796875, 0.862002662328058, 0.9122547702230583, 0.851733401560701, 0.8269786648313834, 0.887764611902543]","[[0.7852271078217965, 0.9715193897012079, 0.7869016910289481, 0.7797727591527563, 0.7925719318849089, 0.8536197295147175, 0.9059579439252337, 0.844735030970406, 0.8181550684125349, 0.8858585858585859], [0.8872104733131924, 0.9929478138222849, 0.989159891598916, 0.8977272727272727, 0.8972602739726028, 0.9726890756302521, 0.9848484848484849, 0.9438405797101449, 0.9551282051282052, 0.9104991394148021]]","[0.012651902623474598, 0.9873481392860413]"
1.0,,,,,20,64,1341,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",14,0.0493476484361149,0.9961904761904762,0.855522117766119,0.8490687679083094,0.8948061846336564,"[0.8490687679083094, 0.9405436013590034]","[0.8144342973110097, 0.9714252390949382, 0.802504423574248, 0.8049506289733531, 0.805884009009009, 0.8559384706404378, 0.9129266326256382, 0.8578738646539593, 0.8242257398485892, 0.8855012648116096]","[[0.7966913365259034, 0.9701207883026065, 0.7932072226999141, 0.7982886800392762, 0.7990311215502055, 0.847255369928401, 0.9074182242990654, 0.8539573296627667, 0.8247756363101368, 0.8841269841269841], [0.9375629405840886, 0.9858956276445698, 0.978319783197832, 0.9848484848484849, 0.9657534246575342, 0.9705882352941176, 0.9764309764309764, 0.9094202898550725, 0.8162393162393162, 0.9018932874354562]]","[0.016788961365818977, 0.9832110404968262]"
1.0,,,,,20,64,1341,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",15,0.04301343979934851,0.9973809523809524,0.8586247303523397,0.8518624641833811,0.8997892917368396,"[0.8518624641833811, 0.9477161192902982]","[0.8234398782343988, 0.9706088173547935, 0.8095821423710358, 0.8096848370079806, 0.801661036036036, 0.8621505694423902, 0.9130610051061543, 0.8617116540872457, 0.8330350997935306, 0.882172813207296]","[[0.8010448410970832, 0.968595041322314, 0.8012324448265978, 0.8040398372843316, 0.7953611274221961, 0.8526650755767701, 0.9077102803738317, 0.8557467309015829, 0.8324260703251435, 0.8847041847041847], [0.9788519637462235, 0.9929478138222849, 0.967479674796748, 0.9621212121212122, 0.9486301369863014, 0.9873949579831933, 0.9747474747474747, 0.9402173913043478, 0.8418803418803419, 0.8519793459552496]]","[0.020799294114112854, 0.9792007207870483]"
1.0,,,,,20,64,1341,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",16,0.03993534288590862,0.9966666666666667,0.8593837385815867,0.8523495702005731,0.9022034751720117,"[0.8523495702005731, 0.9520573801434503]","[0.8271182141045155, 0.9708420807091206, 0.8086293725330067, 0.8100906262680915, 0.8025056306306306, 0.8606714982990682, 0.9125235151840903, 0.86900345401049, 0.8267033723331039, 0.8857675409399547]","[[0.803656943839791, 0.9694850603941513, 0.7993694468329035, 0.8038995651564034, 0.7963887257780388, 0.8517104216388226, 0.9085864485981309, 0.8616655196145905, 0.8302192143592761, 0.882972582972583], [0.9899295065458208, 0.9858956276445698, 0.983739837398374, 0.9772727272727273, 0.9452054794520548, 0.9789915966386554, 0.9579124579124579, 0.9655797101449275, 0.7756410256410257, 0.919104991394148]]","[0.023022672161459923, 0.9769773483276367]"
1.0,,,,,20,64,1341,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",17,0.0349770902239141,0.9988095238095238,0.8618471863431783,0.85432664756447,0.9076276499430505,"[0.85432664756447, 0.9609286523216308]","[0.8297818366311517, 0.9706088173547935, 0.8144821015380428, 0.8156364128229406, 0.8043355855855856, 0.8574175417837598, 0.9113141628594463, 0.8706664960982474, 0.8389538885065382, 0.8855012648116096]","[[0.8064141634015383, 0.9687221869040051, 0.8059615935798223, 0.8102118109131715, 0.7981503229594833, 0.8501193317422434, 0.9074182242990654, 0.8637302133516862, 0.8341915550978373, 0.8826839826839827], [0.9919436052366566, 0.9915373765867419, 0.975609756097561, 0.9621212121212122, 0.9486301369863014, 0.9537815126050421, 0.9562289562289562, 0.9619565217391305, 0.9081196581196581, 0.919104991394148]]","[0.0288303941488266, 0.9711695909500122]"
1.0,,,,,20,64,1341,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",18,0.03605175788913454,0.9973809523809524,0.8627659857785827,0.8551002865329513,0.9094300979663624,"[0.8551002865329513, 0.9637599093997735]","[0.830289193302892, 0.9689759738745043, 0.8159793112835171, 0.8156364128229406, 0.8037725225225225, 0.8603756840704038, 0.9133297500671862, 0.8686196750671613, 0.8440467997247075, 0.8876314738383704]","[[0.8071397474967349, 0.9677050222504768, 0.8069647463456577, 0.809790994529387, 0.7975631238990017, 0.8534606205250597, 0.9084404205607477, 0.8620784583620096, 0.839340885684861, 0.8835497835497835], [0.9909365558912386, 0.9830747531734838, 0.986449864498645, 0.9734848484848485, 0.9486301369863014, 0.9516806722689075, 0.9696969696969697, 0.9547101449275363, 0.9123931623931624, 0.9363166953528399]]","[0.03266124799847603, 0.9673388004302979]"
1.0,,,,,20,64,1341,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",19,0.03024081648460456,0.9995238095238095,0.8636182055447549,0.8560171919770774,0.9098885506884254,"[0.8560171919770774, 0.9637599093997735]","[0.8306697108066972, 0.9690926055516679, 0.8178848509595753, 0.8183416745570133, 0.8033502252252253, 0.8625942907853867, 0.9144047299113142, 0.8673404119227325, 0.8458362009635237, 0.888030888030888]","[[0.8075750979538528, 0.9673235855054036, 0.8089710518773288, 0.8125964370879506, 0.7971227246036406, 0.8558472553699285, 0.9096086448598131, 0.8604267033723331, 0.8418419891128439, 0.8842712842712843], [0.9909365558912386, 0.9887165021156559, 0.986449864498645, 0.9734848484848485, 0.9486301369863014, 0.9516806722689075, 0.9696969696969697, 0.9583333333333334, 0.9038461538461539, 0.9328743545611016]]","[0.038815006613731384, 0.9611849784851074]"
1.0,,,,,20,64,1341,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",20,0.03361980411268416,0.9985714285714286,0.8638978401555301,0.8562893982808023,0.9102134043121641,"[0.8562893982808023, 0.9641374103435258]","[0.8307965499746321, 0.9688593421973408, 0.8181570709132979, 0.8188827269038279, 0.8037725225225225, 0.8630380121283834, 0.9148078473528621, 0.867852117180504, 0.8463867859600825, 0.8878977499667154]","[[0.8078653315919315, 0.9670692943420216, 0.8092576669532817, 0.8131575255996634, 0.7974163241338814, 0.8563245823389022, 0.9099007009345794, 0.860977288368892, 0.8421362365749595, 0.8842712842712843], [0.9899295065458208, 0.9887165021156559, 0.986449864498645, 0.9734848484848485, 0.952054794520548, 0.9516806722689075, 0.9713804713804713, 0.9583333333333334, 0.9081196581196581, 0.9311531841652324]]","[0.04343356192111969, 0.9565664529800415]"
