method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
Ours,42,g1,295,38946,0.78644,0.7536,0.51782,0.49813,0.01969
Ours,42,g2,125,38946,0.92,0.47917,0.43233,0.34118,0.09115
Ours,42,g3,200,38946,0.7,0.49667,0.64688,0.59764,0.04924
Ours,1337,g0,305,38946,0.78361,0.77589,0.53913,0.46833,0.0708
Ours,1337,g1,295,38946,0.79322,0.75741,0.53871,0.49813,0.04058
Ours,1337,g2,125,38946,0.896,0.47242,0.40307,0.34118,0.06189
Ours,1337,g3,200,38946,0.7,0.52369,0.71697,0.59764,0.11933
Ours,7,g0,305,38946,0.78033,0.77362,0.50724,0.46833,0.03891
Ours,7,g1,295,38946,0.76271,0.71505,0.57681,0.49813,0.07868
Ours,7,g2,125,38946,0.92,0.47917,0.37046,0.34118,0.02929
Ours,7,g3,200,38946,0.715,0.49948,0.68506,0.59764,0.08742
Ours,2024,g0,305,38946,0.75082,0.74215,0.55868,0.46833,0.09035
Ours,2024,g1,295,38946,0.8,0.76758,0.52834,0.49813,0.03021
Ours,2024,g2,125,38946,0.912,0.47695,0.44381,0.34118,0.10263
Ours,2024,g3,200,38946,0.695,0.48206,0.61853,0.59764,0.02089
Ours,31337,g0,305,38946,0.77705,0.77264,0.50277,0.46833,0.03444
Ours,31337,g1,295,38946,0.78644,0.75036,0.56715,0.49813,0.06902
Ours,31337,g2,125,38946,0.888,0.47021,0.40689,0.34118,0.06571
Ours,31337,g3,200,38946,0.66,0.51686,0.79401,0.59764,0.19637
Ours,11,g0,305,38946,0.75082,0.74462,0.50976,0.46833,0.04143
Ours,11,g1,295,38946,0.80678,0.77577,0.51336,0.49813,0.01523
Ours,11,g2,125,38946,0.92,0.47917,0.33759,0.34118,-0.00359
Ours,11,g3,200,38946,0.67,0.48318,0.61605,0.59764,0.01841
Ours,22,g0,305,38946,0.76393,0.75313,0.53383,0.46833,0.0655
Ours,22,g1,295,38946,0.80339,0.7699,0.5515,0.49813,0.05337
Ours,22,g2,125,38946,0.88,0.46769,0.41012,0.34118,0.06894
Ours,22,g3,200,38946,0.65,0.45225,0.73144,0.59764,0.1338
Ours,33,g0,305,38946,0.78361,0.77876,0.48622,0.46833,0.01789
Ours,33,g1,295,38946,0.81017,0.78487,0.49408,0.49813,-0.00406
Ours,33,g2,125,38946,0.92,0.47917,0.33042,0.34118,-0.01076
Ours,33,g3,200,38946,0.715,0.55637,0.69032,0.59764,0.09268
Ours,44,g0,305,38946,0.75738,0.7513,0.52146,0.46833,0.05312
Ours,44,g1,295,38946,0.77966,0.74941,0.54775,0.49813,0.04962
Ours,44,g2,125,38946,0.904,0.47464,0.37824,0.34118,0.03706
Ours,44,g3,200,38946,0.63,0.45043,0.73933,0.59764,0.14169
Ours,55,g0,305,38946,0.7541,0.74846,0.53155,0.46833,0.06322
Ours,55,g1,295,38946,0.78983,0.754,0.51689,0.49813,0.01876
Ours,55,g2,125,38946,0.912,0.47695,0.41848,0.34118,0.0773
Ours,55,g3,200,38946,0.7,0.51183,0.57442,0.59764,-0.02322
Ours_Regret,42,g0,305,38946,0.73115,0.72557,0.55357,0.46833,0.08524
Ours_Regret,42,g1,295,38946,0.78644,0.7536,0.51817,0.49813,0.02004
Ours_Regret,42,g2,125,38946,0.912,0.47695,0.39659,0.34118,0.05541
Ours_Regret,42,g3,200,38946,0.705,0.49967,0.63577,0.59764,0.03813
Ours_Regret,1337,g0,305,38946,0.77049,0.76189,0.56276,0.46833,0.09443
Ours_Regret,1337,g1,295,38946,0.79322,0.75684,0.54976,0.49813,0.05163
Ours_Regret,1337,g2,125,38946,0.904,0.47473,0.43383,0.34118,0.09265
Ours_Regret,1337,g3,200,38946,0.735,0.57707,0.72871,0.59764,0.13107
Ours_Regret,7,g0,305,38946,0.77705,0.76959,0.5128,0.46833,0.04447
Ours_Regret,7,g1,295,38946,0.7661,0.72083,0.58195,0.49813,0.08382
Ours_Regret,7,g2,125,38946,0.92,0.47917,0.391,0.34118,0.04983
Ours_Regret,7,g3,200,38946,0.695,0.51625,0.63872,0.59764,0.04108
Ours_Regret,2024,g0,305,38946,0.75082,0.74215,0.55883,0.46833,0.0905
Ours_Regret,2024,g1,295,38946,0.8,0.76758,0.52754,0.49813,0.02941
Ours_Regret,2024,g2,125,38946,0.92,0.47917,0.42,0.34118,0.07882
Ours_Regret,2024,g3,200,38946,0.71,0.50627,0.61133,0.59764,0.01369
Ours_Regret,31337,g0,305,38946,0.77377,0.76779,0.50399,0.46833,0.03566
Ours_Regret,31337,g1,295,38946,0.79322,0.76053,0.57589,0.49813,0.07776
Ours_Regret,31337,g2,125,38946,0.88,0.46789,0.42676,0.34118,0.08558
Ours_Regret,31337,g3,200,38946,0.635,0.50833,0.75891,0.59764,0.16127
Ours_Regret,11,g0,305,38946,0.74754,0.74018,0.51155,0.46833,0.04321
Ours_Regret,11,g1,295,38946,0.80678,0.77471,0.50806,0.49813,0.00993
Ours_Regret,11,g2,125,38946,0.92,0.47917,0.33193,0.34118,-0.00925
Ours_Regret,11,g3,200,38946,0.675,0.51052,0.61779,0.59764,0.02014
Ours_Regret,22,g0,305,38946,0.75082,0.73825,0.55875,0.46833,0.09041
Ours_Regret,22,g1,295,38946,0.78644,0.75259,0.56496,0.49813,0.06683
Ours_Regret,22,g2,125,38946,0.88,0.46769,0.4436,0.34118,0.10242
Ours_Regret,22,g3,200,38946,0.65,0.47442,0.6752,0.59764,0.07756
Ours_Regret,33,g0,305,38946,0.78033,0.77534,0.53232,0.46833,0.06399
Ours_Regret,33,g1,295,38946,0.80339,0.77102,0.50539,0.49813,0.00726
Ours_Regret,33,g2,125,38946,0.92,0.47917,0.38185,0.34118,0.04067
Ours_Regret,33,g3,200,38946,0.67,0.50058,0.6535,0.59764,0.05586
Ours_Regret,44,g0,305,38946,0.75738,0.75163,0.5495,0.46833,0.08117
Ours_Regret,44,g1,295,38946,0.77627,0.74236,0.55856,0.49813,0.06042
Ours_Regret,44,g2,125,38946,0.904,0.47464,0.39876,0.34118,0.05759
Ours_Regret,44,g3,200,38946,0.66,0.47246,0.71353,0.59764,0.11588
Ours_Regret,55,g0,305,38946,0.75738,0.75221,0.52884,0.46833,0.06051
Ours_Regret,55,g1,295,38946,0.78305,0.74386,0.52035,0.49813,0.02222
Ours_Regret,55,g2,125,38946,0.912,0.47695,0.4063,0.34118,0.06512
Ours_Regret,55,g3,200,38946,0.715,0.53943,0.59354,0.59764,-0.0041
