metrics_version,mnist_size,usps_size,mnist28_size,mnist32_size,num_epochs,batch_size,seed,groups,train_dataset_summary,test_dataset_summary,epoch,train_loss,train_acc,test_acc,worst_group_acc,balanced_acc,per_group_acc,per_group_loss,per_class_acc,per_group_by_class_acc,train_group_weights
1.0,,,,,20,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",11,0.03511295130565053,0.9976190476190476,0.8908359743268796,0.8870487106017192,0.9138905312162994,"[0.8870487106017192, 0.9407323518308796]","[0.3624850451080479, 0.1905098655674992]","[0.9378488077118214, 0.9508980639141591, 0.8685177623519804, 0.7645069660489653, 0.8224943693693694, 0.8692501109303358, 0.9771566783122816, 0.922604579762057, 0.8843771507226428, 0.8908267873785115]","[[0.9319402118705558, 0.9465988556897648, 0.8685869876755518, 0.7574694908121756, 0.8157662947739284, 0.866030230708035, 0.9792640186915887, 0.9198898830006882, 0.884213623657496, 0.893073593073593], [0.9788519637462235, 0.998589562764457, 0.8672086720867209, 0.9545454545454546, 0.9794520547945206, 0.9117647058823529, 0.9528619528619529, 0.9583333333333334, 0.8867521367521367, 0.8640275387263339]]",
1.0,,,,,20,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",12,0.03389912000369458,0.9966666666666667,0.893778795706943,0.8887535816618911,0.9243692408120705,"[0.8887535816618911, 0.9599848999622499]","[0.3580426832079762, 0.12669022613734246]","[0.9359462201927955, 0.9464660601819455, 0.8740982714032939, 0.7768159069389964, 0.8186936936936937, 0.8704333678449934, 0.9791722655200215, 0.921581169246514, 0.892360633172746, 0.903608041539076]","[[0.9304890436801625, 0.9421487603305785, 0.8687302952135282, 0.7692523495581428, 0.8116559013505579, 0.8649164677804296, 0.9797021028037384, 0.918100481761872, 0.8927468000588495, 0.9025974025974026], [0.973816717019134, 0.9943582510578279, 0.975609756097561, 0.9810606060606061, 0.9828767123287672, 0.9432773109243697, 0.9730639730639731, 0.967391304347826, 0.8867521367521367, 0.9156626506024096]]",
1.0,,,,,20,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",13,0.030538570455142428,0.996904761904762,0.8939519028469467,0.8896561604584527,0.9201017684134468,"[0.8896561604584527, 0.9505473763684409]","[0.35571581554432385, 0.15474367884644427]","[0.9337899543378996, 0.9466993235362724, 0.8754593711719069, 0.7814148518869201, 0.8255912162162162, 0.8698417393876645, 0.9790378930395055, 0.9149290008954842, 0.8920853406744667, 0.9028092131540407]","[[0.9299085764040053, 0.9427844882390337, 0.8700200630553168, 0.7741618740356291, 0.8184086905460951, 0.8650755767700875, 0.9799941588785047, 0.9143840330350997, 0.8921583051346182, 0.9025974025974026], [0.9607250755287009, 0.9901269393511989, 0.978319783197832, 0.9772727272727273, 0.9931506849315068, 0.9327731092436975, 0.968013468013468, 0.9221014492753623, 0.8910256410256411, 0.9053356282271945]]",
1.0,,,,,20,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",14,0.025830143615603447,0.9990476190476191,0.8946842792085009,0.8896131805157593,0.9255540421265094,"[0.8896131805157593, 0.9614949037372593]","[0.3554859640501988, 0.1238573076209]","[0.9363267376966007, 0.9489153254023793, 0.8717844017966517, 0.7774922223725146, 0.8254504504504504, 0.8692501109303358, 0.9783660306369255, 0.9177433798132276, 0.8958017894012388, 0.9072027692717348]","[[0.9310695109563198, 0.9446916719643992, 0.8661507595299512, 0.77023425445364, 0.8184086905460951, 0.8642800318217979, 0.9797021028037384, 0.9139710942876806, 0.8925996763277917, 0.9077922077922078], [0.972809667673716, 0.995768688293371, 0.978319783197832, 0.9734848484848485, 0.9897260273972602, 0.9348739495798319, 0.9629629629629629, 0.967391304347826, 0.9423076923076923, 0.9001721170395869]]",
1.0,,,,,20,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",15,0.030698558436263176,0.9976190476190476,0.895989240725452,0.8906017191977077,0.9287851933096881,"[0.8906017191977077, 0.9669686674216685]","[0.3515435276393918, 0.11011980538229942]","[0.9383561643835616, 0.9485654303708887, 0.8709677419354839, 0.7827674827539565, 0.8255912162162162, 0.871616624759651, 0.9789035205589895, 0.9159524114110272, 0.8973158981417756, 0.9117294634536014]","[[0.9312146277753591, 0.9441830896376351, 0.8654342218400688, 0.775564595314911, 0.8189958896065767, 0.8671439936356404, 0.9798481308411215, 0.9127322780454232, 0.8937766661762542, 0.9102453102453102], [0.9879154078549849, 0.997179125528914, 0.975609756097561, 0.9772727272727273, 0.9794520547945206, 0.930672268907563, 0.968013468013468, 0.9583333333333334, 0.9487179487179487, 0.9294320137693631]]",
1.0,,,,,20,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",16,0.02769994901049705,0.9983333333333333,0.8961090841300701,0.8907449856733525,0.9287624513115724,"[0.8907449856733525, 0.9667799169497924]","[0.35076369776936206, 0.10832212723867872]","[0.9389903602232369, 0.9492652204338698, 0.8716482918197904, 0.7806032733666982, 0.831081081081081, 0.8699896465019967, 0.9787691480784735, 0.9186388640143277, 0.8964900206469374, 0.9073359073359073]","[[0.9315048614134378, 0.9453273998728544, 0.8665806821438807, 0.77332024126806, 0.8241338813857898, 0.8645982498011138, 0.9797021028037384, 0.9143840330350997, 0.8927468000588495, 0.9079365079365079], [0.9909365558912386, 0.9929478138222849, 0.967479674796748, 0.9772727272727273, 0.9931506849315068, 0.9411764705882353, 0.968013468013468, 0.9746376811594203, 0.9508547008547008, 0.9001721170395869]]",
1.0,,,,,20,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",17,0.02542125981478464,0.9983333333333333,0.8969213560947029,0.8914469914040115,0.930245957008159,"[0.8914469914040115, 0.9690449226123066]","[0.3498606373392624, 0.10076794562013686]","[0.9375951293759512, 0.9511313272684861, 0.8723288417040969, 0.7823616934938455, 0.8320664414414415, 0.8732436030173051, 0.9786347755979575, 0.9190226429576563, 0.8947006194081212, 0.9099986686193583]","[[0.9320853286895951, 0.94723458359822, 0.8671539122957868, 0.7748632346752701, 0.8254550792718731, 0.8663484486873508, 0.9797021028037384, 0.9157604955264969, 0.8912755627482712, 0.9072150072150073], [0.9758308157099698, 0.9943582510578279, 0.9701897018970189, 0.9848484848484849, 0.9863013698630136, 0.9642857142857143, 0.9663299663299664, 0.9619565217391305, 0.9444444444444444, 0.9432013769363167]]",
1.0,,,,,20,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",18,0.024889583743753888,0.9985714287984939,0.8969613038962423,0.8916905444126074,0.9290464802093237,"[0.8916905444126074, 0.96640241600604]","[0.3494683722129422, 0.09841367545280238]","[0.936834094368341, 0.9507814322369955, 0.8720566217503744, 0.7852022183146219, 0.8312218468468469, 0.8710249963023221, 0.9793066380005375, 0.9210694639887425, 0.8960770818995183, 0.907735321528425]","[[0.9317950950515165, 0.9468531468531468, 0.8671539122957868, 0.7778089493617618, 0.8245742806811509, 0.8650755767700875, 0.9798481308411215, 0.9172746042670338, 0.8928939237899073, 0.906060606060606], [0.9718026183282981, 0.9943582510578279, 0.964769647696477, 0.9848484848484849, 0.9863013698630136, 0.9495798319327731, 0.9730639730639731, 0.9710144927536232, 0.9423076923076923, 0.927710843373494]]",
1.0,,,,,20,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",19,0.02058071483636186,0.9995238095238095,0.8969479879623958,0.891647564469914,0.9292137407098532,"[0.891647564469914, 0.9667799169497924]","[0.3494986170651487, 0.09835572798281123]","[0.9370877727042111, 0.9507814322369955, 0.8712399618892065, 0.7846611659678074, 0.8316441441441441, 0.8710249963023221, 0.9791722655200215, 0.9206856850454138, 0.8963523743977977, 0.9085341499134603]","[[0.9319402118705558, 0.946980292434838, 0.8662940670679278, 0.777247860850049, 0.825014679976512, 0.8647573587907716, 0.9798481308411215, 0.9168616655196146, 0.8930410475209651, 0.9069264069264069], [0.972809667673716, 0.9929478138222849, 0.964769647696477, 0.9848484848484849, 0.9863013698630136, 0.9537815126050421, 0.9713804713804713, 0.9710144927536232, 0.9444444444444444, 0.927710843373494]]",
1.0,,,,,20,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",20,0.022986773323445092,0.9985714285714286,0.8970012516977816,0.8916905444126074,0.929329605917138,"[0.8916905444126074, 0.9669686674216685]","[0.3493994018871927, 0.09745977575024373]","[0.936960933536276, 0.9507814322369955, 0.8713760718660678, 0.7845259028811038, 0.8316441441441441, 0.871616624759651, 0.9793066380005375, 0.9206856850454138, 0.8966276668960771, 0.9082678737851152]","[[0.9319402118705558, 0.946980292434838, 0.8664373746059043, 0.7771075887221209, 0.825014679976512, 0.8649164677804296, 0.9798481308411215, 0.9169993117687543, 0.893188171252023, 0.9069264069264069], [0.9718026183282981, 0.9929478138222849, 0.964769647696477, 0.9848484848484849, 0.9863013698630136, 0.9600840336134454, 0.9730639730639731, 0.9692028985507246, 0.9465811965811965, 0.9242685025817556]]",
