method,seed,group,n_params,n,acc,macro_f1,loss,R_star,excess_loss,job
ours,22,g6,276228,10579,0.7435485124588013,0.6768613168136668,0.6358740329742432,0.578504104579699,0.0573699283945441,e0.5
regret_only,33,g1,276228,209,0.7081339359283447,0.4890650406504065,0.6338813900947571,0.6197604544748685,0.0141209356198885,e2.0
regret_only,33,g2,276228,37,0.6486486792564392,0.3013415892672859,1.299238204956055,0.5163686878792164,0.7828695170768383,e2.0
regret_only,33,g3,276228,128,0.6953125,0.5508875568576054,0.8038726449012756,0.6679350422097774,0.1359376026914982,e2.0
regret_only,33,g4,276228,14665,0.7463348507881165,0.6252716318932872,0.5781044960021973,0.6161864866198075,-0.0380819906176101,e2.0
regret_only,33,g5,276228,14,0.7142857313156128,0.4142857142857142,2.2777154445648193,0.2442009753838933,2.033514469180926,e2.0
regret_only,33,g6,276228,10579,0.7602797746658325,0.6855666575641987,0.554625928401947,0.578504104579699,-0.023878176177752,e2.0
ours,33,g1,276228,209,0.6889951825141907,0.3598561300005175,0.7511863112449646,0.6197604544748685,0.1314258567700961,e2.0
ours,33,g2,276228,37,0.6216216087341309,0.2805429864253393,0.94143545627594,0.5163686878792164,0.4250667683967235,e2.0
ours,33,g3,276228,128,0.6796875,0.4599390563564876,0.8092096447944641,0.6679350422097774,0.1412746025846867,e2.0
ours,33,g4,276228,14665,0.7399932146072388,0.5997464768803761,0.6557842493057251,0.6161864866198075,0.0395977626859176,e2.0
ours,33,g5,276228,14,0.6428571939468384,0.3666666666666666,1.2983118295669556,0.2442009753838933,1.0541108541830622,e2.0
ours,33,g6,276228,10579,0.7524340748786926,0.6747433412454855,0.6307345032691956,0.578504104579699,0.0522303986894965,e2.0
regret_only,1337,g1,276228,209,0.7224879860877991,0.4818035821220535,0.6421399712562561,0.6197604544748685,0.0223795167813876,e2.0
regret_only,1337,g2,276228,37,0.5945945978164673,0.2652218782249742,1.3426220417022705,0.5163686878792164,0.8262533538230541,e2.0
regret_only,1337,g3,276228,128,0.6796875,0.5887390072392406,0.856164813041687,0.6679350422097774,0.1882297708319096,e2.0
regret_only,1337,g4,276228,14665,0.7558813691139221,0.652310448312736,0.5651388168334961,0.6161864866198075,-0.0510476697863113,e2.0
regret_only,1337,g5,276228,14,0.7142857313156128,0.4142857142857142,2.006897211074829,0.2442009753838933,1.7626962356909357,e2.0
regret_only,1337,g6,276228,10579,0.7612250447273254,0.6919890909596127,0.5531610250473022,0.578504104579699,-0.0253430795323967,e2.0
ours,1337,g1,276228,209,0.684210479259491,0.4068192469926573,0.7415193319320679,0.6197604544748685,0.1217588774571993,e2.0
ours,1337,g2,276228,37,0.6216216087341309,0.29,0.9934245944023132,0.5163686878792164,0.4770559065230968,e2.0
ours,1337,g3,276228,128,0.6875,0.431729094076655,0.7943300604820251,0.6679350422097774,0.1263950182722477,e2.0
ours,1337,g4,276228,14665,0.7576543092727661,0.6497789258669195,0.5857898592948914,0.6161864866198075,-0.0303966273249161,e2.0
ours,1337,g5,276228,14,0.6428571939468384,0.3809523809523809,1.248794674873352,0.2442009753838933,1.0045936994894586,e2.0
ours,1337,g6,276228,10579,0.7745533585548401,0.7167596757697399,0.5558879971504211,0.578504104579699,-0.0226161074292778,e2.0
regret_only,42,g1,276228,209,0.7129186391830444,0.4986156269051006,0.6320732235908508,0.6197604544748685,0.0123127691159823,e2.0
regret_only,42,g2,276228,37,0.6216216087341309,0.2756410256410256,1.225719332695007,0.5163686878792164,0.7093506448157909,e2.0
regret_only,42,g3,276228,128,0.65625,0.484381979808809,0.785988450050354,0.6679350422097774,0.1180534078405766,e2.0
regret_only,42,g4,276228,14665,0.7513808608055115,0.6190616917475901,0.5758883357048035,0.6161864866198075,-0.0402981509150039,e2.0
regret_only,42,g5,276228,14,0.7142857313156128,0.4142857142857142,1.799748182296753,0.2442009753838933,1.5555472069128595,e2.0
regret_only,42,g6,276228,10579,0.7651951909065247,0.7060651686421837,0.544540286064148,0.578504104579699,-0.033963818515551,e2.0
ours,42,g1,276228,209,0.703349232673645,0.3669421917238511,0.7548208832740784,0.6197604544748685,0.1350604287992098,e2.0
ours,42,g2,276228,37,0.6216216087341309,0.2756410256410256,1.0027172565460205,0.5163686878792164,0.4863485686668041,e2.0
ours,42,g3,276228,128,0.640625,0.4065988835725678,0.858464241027832,0.6679350422097774,0.1905291988180546,e2.0
ours,42,g4,276228,14665,0.7393112778663635,0.5869550187546393,0.6539633870124817,0.6161864866198075,0.0377769003926742,e2.0
ours,42,g5,276228,14,0.6428571939468384,0.3666666666666666,1.057750582695007,0.2442009753838933,0.813549607311114,e2.0
ours,42,g6,276228,10579,0.7560260891914368,0.6970753832345018,0.6401668190956116,0.578504104579699,0.0616627145159125,e2.0
regret_only,11,g1,276228,209,0.7081339359283447,0.521371920994433,0.6343746185302734,0.6197604544748685,0.0146141640554049,e2.0
regret_only,11,g2,276228,37,0.5675675868988037,0.255,1.281887769699097,0.5163686878792164,0.7655190818198803,e2.0
regret_only,11,g3,276228,128,0.6796875,0.5741045991045991,0.8259994983673096,0.6679350422097774,0.1580644561575321,e2.0
regret_only,11,g4,276228,14665,0.7503580451011658,0.6474637753497325,0.5704829096794128,0.6161864866198075,-0.0457035769403946,e2.0
regret_only,11,g5,276228,14,0.6428571939468384,0.3666666666666666,1.9827020168304443,0.2442009753838933,1.738501041446551,e2.0
regret_only,11,g6,276228,10579,0.7566877603530884,0.7036630668370218,0.5575898289680481,0.578504104579699,-0.0209142756116509,e2.0
ours,11,g1,276228,209,0.6937798857688904,0.4450999484506558,0.7187100052833557,0.6197604544748685,0.0989495508084872,e2.0
ours,11,g2,276228,37,0.6486486792564392,0.3013415892672859,1.0052597522735596,0.5163686878792164,0.4888910643943431,e2.0
ours,11,g3,276228,128,0.7421875,0.5473101976639712,0.7696589827537537,0.6679350422097774,0.1017239405439762,e2.0
ours,11,g4,276228,14665,0.7461984753608704,0.6334797538614035,0.6296197772026062,0.6161864866198075,0.0134332905827987,e2.0
ours,11,g5,276228,14,0.6428571939468384,0.3666666666666666,1.1922760009765625,0.2442009753838933,0.9480750255926692,e2.0
ours,11,g6,276228,10579,0.7593345046043396,0.6914896624713198,0.6129069328308105,0.578504104579699,0.0344028282511115,e2.0
regret_only,1,g1,276228,209,0.7177033424377441,0.530237459875469,0.6352872848510742,0.6197604544748685,0.0155268303762057,e2.0
regret_only,1,g2,276228,37,0.5405405759811401,0.2448979591836735,1.3192788362503052,0.5163686878792164,0.8029101483710888,e2.0
regret_only,1,g3,276228,128,0.6640625,0.5168865402510263,0.8303605914115906,0.6679350422097774,0.1624255492018131,e2.0
regret_only,1,g4,276228,14665,0.7533583641052246,0.664472967485219,0.57313072681427,0.6161864866198075,-0.0430557598055374,e2.0
regret_only,1,g5,276228,14,0.6428571939468384,0.3666666666666666,1.852489233016968,0.2442009753838933,1.6082882576330744,e2.0
regret_only,1,g6,276228,10579,0.7629265189170837,0.6790067996529711,0.5454789996147156,0.578504104579699,-0.0330251049649834,e2.0
ours,1,g1,276228,209,0.7129186391830444,0.4931799591002045,0.6505081057548523,0.6197604544748685,0.0307476512799838,e2.0
ours,1,g2,276228,37,0.5945945978164673,0.2733333333333333,1.058830976486206,0.5163686878792164,0.5424622886069896,e2.0
ours,1,g3,276228,128,0.6640625,0.4878645518607536,0.8822611570358276,0.6679350422097774,0.2143261148260502,e2.0
ours,1,g4,276228,14665,0.7706785202026367,0.6863006592684732,0.5405946969985962,0.6161864866198075,-0.0755917896212112,e2.0
ours,1,g5,276228,14,0.6428571939468384,0.3809523809523809,1.4591890573501587,0.2442009753838933,1.2149880819662653,e2.0
ours,1,g6,276228,10579,0.7795632481575012,0.7268461200576171,0.5248660445213318,0.578504104579699,-0.0536380600583672,e2.0
regret_only,7,g1,276228,209,0.7177033424377441,0.6035353535353536,0.6503790616989136,0.6197604544748685,0.030618607224045,e2.0
regret_only,7,g2,276228,37,0.5945945978164673,0.2652218782249742,1.329393982887268,0.5163686878792164,0.8130252950080517,e2.0
regret_only,7,g3,276228,128,0.734375,0.594154291428323,0.7214564085006714,0.6679350422097774,0.0535213662908939,e2.0
regret_only,7,g4,276228,14665,0.7562223076820374,0.6559447644432166,0.5741971731185913,0.6161864866198075,-0.0419893135012161,e2.0
regret_only,7,g5,276228,14,0.6428571939468384,0.3666666666666666,2.026819944381714,0.2442009753838933,1.7826189689978205,e2.0
regret_only,7,g6,276228,10579,0.7608469724655151,0.7088618162000823,0.5551966428756714,0.578504104579699,-0.0233074617040276,e2.0
ours,7,g1,276228,209,0.7272726893424988,0.4458708414872798,0.7027088403701782,0.6197604544748685,0.0829483858953097,e2.0
ours,7,g2,276228,37,0.5675675868988037,0.255,0.9785224199295044,0.5163686878792164,0.462153732050288,e2.0
ours,7,g3,276228,128,0.7109375,0.3832424572882588,0.7557708621025085,0.6679350422097774,0.0878358198927311,e2.0
ours,7,g4,276228,14665,0.7605182528495789,0.6489056166189613,0.5816975235939026,0.6161864866198075,-0.0344889630259048,e2.0
ours,7,g5,276228,14,0.7142857313156128,0.4142857142857142,1.197174072265625,0.2442009753838933,0.9529730968817316,e2.0
ours,7,g6,276228,10579,0.7720011472702026,0.7209962807500456,0.5564656257629395,0.578504104579699,-0.0220384788167595,e2.0
regret_only,0,g1,276228,209,0.7177033424377441,0.4985857129729605,0.6258448362350464,0.6197604544748685,0.0060843817601778,e2.0
regret_only,0,g2,276228,37,0.5945945978164673,0.2652218782249742,1.290689468383789,0.5163686878792164,0.7743207805045726,e2.0
regret_only,0,g3,276228,128,0.734375,0.5725350596824053,0.7229013442993164,0.6679350422097774,0.054966302089539,e2.0
regret_only,0,g4,276228,14665,0.7526082992553711,0.6539863061146018,0.575067400932312,0.6161864866198075,-0.0411190856874954,e2.0
regret_only,0,g5,276228,14,0.6428571939468384,0.3666666666666666,1.9422929286956787,0.2442009753838933,1.6980919533117853,e2.0
regret_only,0,g6,276228,10579,0.7619812488555908,0.7107580741454399,0.5560902953147888,0.578504104579699,-0.0224138092649102,e2.0
ours,0,g1,276228,209,0.703349232673645,0.3669421917238511,0.7494256496429443,0.6197604544748685,0.1296651951680758,e2.0
ours,0,g2,276228,37,0.5945945978164673,0.2652218782249742,0.9497043490409852,0.5163686878792164,0.4333356611617687,e2.0
ours,0,g3,276228,128,0.7109375,0.5041105373447089,0.7957703471183777,0.6679350422097774,0.1278353049086003,e2.0
ours,0,g4,276228,14665,0.7401977777481079,0.5903719720452144,0.6478356719017029,0.6161864866198075,0.0316491852818954,e2.0
ours,0,g5,276228,14,0.5714285969734192,0.325,1.0969630479812622,0.2442009753838933,0.8527620725973689,e2.0
ours,0,g6,276228,10579,0.7561206221580505,0.6991597804553427,0.6260702013969421,0.578504104579699,0.0475660968172431,e2.0
regret_only,2024,g1,276228,209,0.7224879860877991,0.4622307553377779,0.6405704617500305,0.6197604544748685,0.020810007275162,e2.0
regret_only,2024,g2,276228,37,0.6216216087341309,0.2756410256410256,1.2390543222427368,0.5163686878792164,0.7226856343635204,e2.0
regret_only,2024,g3,276228,128,0.71875,0.5586192263021531,0.7230381965637207,0.6679350422097774,0.0551031543539433,e2.0
regret_only,2024,g4,276228,14665,0.7524036765098572,0.6056938395934005,0.5761469006538391,0.6161864866198075,-0.0400395859659683,e2.0
regret_only,2024,g5,276228,14,0.6428571939468384,0.3666666666666666,2.1470611095428467,0.2442009753838933,1.9028601341589533,e2.0
regret_only,2024,g6,276228,10579,0.7552698850631714,0.6946614073653835,0.5677176117897034,0.578504104579699,-0.0107864927899956,e2.0
ours,2024,g1,276228,209,0.6937798857688904,0.3611111111111111,0.741343080997467,0.6197604544748685,0.1215826265225985,e2.0
ours,2024,g2,276228,37,0.6216216087341309,0.2756410256410256,0.9293794631958008,0.5163686878792164,0.4130107753165843,e2.0
ours,2024,g3,276228,128,0.6875,0.4913772715957182,0.771182119846344,0.6679350422097774,0.1032470776365666,e2.0
ours,2024,g4,276228,14665,0.7429253458976746,0.5980682614400974,0.6419797539710999,0.6161864866198075,0.0257932673512923,e2.0
ours,2024,g5,276228,14,0.5714285969734192,0.325,1.2813770771026611,0.2442009753838933,1.0371761017187675,e2.0
ours,2024,g6,276228,10579,0.7527176141738892,0.6687082083081937,0.6155620217323303,0.578504104579699,0.0370579171526312,e2.0
regret_only,31337,g1,276228,209,0.7081339359283447,0.5337398749768892,0.6601902842521667,0.6197604544748685,0.0404298297772982,e2.0
regret_only,31337,g2,276228,37,0.6216216087341309,0.2756410256410256,1.3569159507751465,0.5163686878792164,0.8405472628959301,e2.0
regret_only,31337,g3,276228,128,0.7109375,0.5590027367625167,0.7797232270240784,0.6679350422097774,0.1117881848143009,e2.0
regret_only,31337,g4,276228,14665,0.7526082992553711,0.6480103156414252,0.570838212966919,0.6161864866198075,-0.0453482736528885,e2.0
regret_only,31337,g5,276228,14,0.6428571939468384,0.3666666666666666,1.9689977169036863,0.2442009753838933,1.7247967415197931,e2.0
regret_only,31337,g6,276228,10579,0.7598071694374084,0.7096526046930921,0.5535142421722412,0.578504104579699,-0.0249898624074578,e2.0
ours,31337,g1,276228,209,0.7081339359283447,0.4847480705296578,0.7019428610801697,0.6197604544748685,0.0821824066053011,e2.0
ours,31337,g2,276228,37,0.6486486792564392,0.3013415892672859,1.112664818763733,0.5163686878792164,0.5962961308845165,e2.0
ours,31337,g3,276228,128,0.6796875,0.42078257659653,0.7847848534584045,0.6679350422097774,0.1168498112486271,e2.0
ours,31337,g4,276228,14665,0.7616093158721924,0.6666059079932439,0.5704231858253479,0.6161864866198075,-0.0457633007944595,e2.0
ours,31337,g5,276228,14,0.6428571939468384,0.3666666666666666,1.1777020692825315,0.2442009753838933,0.9335010938986384,e2.0
ours,31337,g6,276228,10579,0.7753095626831055,0.7232944888246797,0.5422030091285706,0.578504104579699,-0.0363010954511284,e2.0
regret_only,22,g1,276228,209,0.7224879860877991,0.5845823095823096,0.6345288753509521,0.6197604544748685,0.0147684208760836,e2.0
regret_only,22,g2,276228,37,0.5675675868988037,0.255,1.6017764806747437,0.5163686878792164,1.0854077927955272,e2.0
regret_only,22,g3,276228,128,0.71875,0.5743344461564801,0.8202426433563232,0.6679350422097774,0.1523076011465458,e2.0
regret_only,22,g4,276228,14665,0.7554040551185608,0.6522092532954854,0.5638960599899292,0.6161864866198075,-0.0522904266298782,e2.0
regret_only,22,g5,276228,14,0.7142857313156128,0.4142857142857142,2.1357362270355225,0.2442009753838933,1.891535251651629,e2.0
regret_only,22,g6,276228,10579,0.7683145999908447,0.7042388348200512,0.5441740155220032,0.578504104579699,-0.0343300890576958,e2.0
ours,22,g1,276228,209,0.7224879860877991,0.5313190383365822,0.7301803827285767,0.6197604544748685,0.1104199282537081,e2.0
ours,22,g2,276228,37,0.6756756901741028,0.2974537037037037,1.0251986980438232,0.5163686878792164,0.5088300101646068,e2.0
ours,22,g3,276228,128,0.734375,0.5586843711843712,0.7152568101882935,0.6679350422097774,0.047321767978516,e2.0
ours,22,g4,276228,14665,0.7701330184936523,0.6838633056954433,0.5511218309402466,0.6161864866198075,-0.0650646556795608,e2.0
ours,22,g5,276228,14,0.6428571939468384,0.3809523809523809,1.1607166528701782,0.2442009753838933,0.9165156774862848,e2.0
ours,22,g6,276228,10579,0.7792797088623047,0.7272930819789545,0.5281080603599548,0.578504104579699,-0.0503960442197441,e2.0
align_only,33,g1,276228,209,0.703349232673645,0.4563463212574019,0.6952987909317017,0.6846005644225315,0.0106982265091701,align2
align_only,33,g2,276228,37,0.6486486792564392,0.2918632075471698,0.916349470615387,0.7024396780319512,0.2139097925834358,align2
align_only,33,g3,276228,128,0.703125,0.413472706155633,0.7945747375488281,0.7673795436520174,0.0271951938968106,align2
align_only,33,g4,276228,14665,0.7550631165504456,0.6371390153094695,0.5822363495826721,0.6238109850217399,-0.0415746354390678,align2
align_only,33,g5,276228,14,0.6428571939468384,0.3666666666666666,1.300021052360535,0.8973705906662908,0.4026504616942439,align2
align_only,33,g6,276228,10579,0.7698270082473755,0.7011027554625678,0.5614413022994995,0.5871916648544888,-0.0257503625549893,align2
align_only,1337,g1,276228,209,0.679425835609436,0.5087436217348881,0.7295552492141724,0.6846005644225315,0.0449546847916408,align2
align_only,1337,g2,276228,37,0.6486486792564392,0.3013415892672859,1.0597728490829468,0.7024396780319512,0.3573331710509956,align2
align_only,1337,g3,276228,128,0.6796875,0.5308162825206084,0.8774502873420715,0.7673795436520174,0.1100707436900541,align2
align_only,1337,g4,276228,14665,0.7754517793655396,0.6929607811870648,0.5327802896499634,0.6238109850217399,-0.0910306953717765,align2
align_only,1337,g5,276228,14,0.7142857313156128,0.4142857142857142,1.0334371328353882,0.8973705906662908,0.1360665421690974,align2
align_only,1337,g6,276228,10579,0.7801304459571838,0.724676879923661,0.5247310400009155,0.5871916648544888,-0.0624606248535732,align2
align_only,42,g1,276228,209,0.7081339359283447,0.4737683008322702,0.7029547691345215,0.6846005644225315,0.01835420471199,align2
align_only,42,g2,276228,37,0.7027027010917664,0.3090909090909091,0.9578970074653624,0.7024396780319512,0.2554573294334114,align2
align_only,42,g3,276228,128,0.65625,0.4151170798898072,0.8341146111488342,0.7673795436520174,0.0667350674968167,align2
align_only,42,g4,276228,14665,0.7627685070037842,0.6520870765090101,0.5812878012657166,0.6238109850217399,-0.0425231837560233,align2
align_only,42,g5,276228,14,0.7142857313156128,0.4142857142857142,0.9781865477561952,0.8973705906662908,0.0808159570899043,align2
align_only,42,g6,276228,10579,0.770961344242096,0.7131977568153838,0.568648099899292,0.5871916648544888,-0.0185435649551968,align2
align_only,11,g1,276228,209,0.703349232673645,0.5091242676534073,0.6910521388053894,0.6846005644225315,0.0064515743828579,align2
align_only,11,g2,276228,37,0.5945945978164673,0.2789115646258503,1.0826563835144043,0.7024396780319512,0.3802167054824531,align2
align_only,11,g3,276228,128,0.7265625,0.6018391330891332,0.7316668033599854,0.7673795436520174,-0.035712740292032,align2
align_only,11,g4,276228,14665,0.7757927179336548,0.695242370023196,0.5351748466491699,0.6238109850217399,-0.08863613837257,align2
align_only,11,g5,276228,14,0.7142857313156128,0.4142857142857142,1.203112006187439,0.8973705906662908,0.3057414155211482,align2
align_only,11,g6,276228,10579,0.7793742418289185,0.7272758203350665,0.523493230342865,0.5871916648544888,-0.0636984345116238,align2
align_only,1,g1,276228,209,0.7224879860877991,0.493744769874477,0.6778571605682373,0.6846005644225315,-0.0067434038542941,align2
align_only,1,g2,276228,37,0.6756756901741028,0.3037037037037037,0.9393755197525024,0.7024396780319512,0.2369358417205512,align2
align_only,1,g3,276228,128,0.65625,0.5105218855218855,0.8504058122634888,0.7673795436520174,0.0830262686114713,align2
align_only,1,g4,276228,14665,0.7658370733261108,0.6723015107654979,0.5652964115142822,0.6238109850217399,-0.0585145735074577,align2
align_only,1,g5,276228,14,0.5714285969734192,0.3125,1.1471484899520874,0.8973705906662908,0.2497778992857966,align2
align_only,1,g6,276228,10579,0.7712448835372925,0.7172122108099503,0.5579596161842346,0.5871916648544888,-0.0292320486702541,align2
align_only,7,g1,276228,209,0.7081339359283447,0.4316322901849218,0.6902323961257935,0.6846005644225315,0.0056318317032619,align2
align_only,7,g2,276228,37,0.5945945978164673,0.2789115646258503,0.9908214211463928,0.7024396780319512,0.2883817431144416,align2
align_only,7,g3,276228,128,0.71875,0.5262603998069114,0.7282093167304993,0.7673795436520174,-0.0391702269215181,align2
align_only,7,g4,276228,14665,0.7649505734443665,0.6721553404243403,0.5735771656036377,0.6238109850217399,-0.0502338194181022,align2
align_only,7,g5,276228,14,0.7142857313156128,0.4142857142857142,1.0994714498519895,0.8973705906662908,0.2021008591856989,align2
align_only,7,g6,276228,10579,0.7695434093475342,0.7181338613838936,0.5638745427131653,0.5871916648544888,-0.0233171221413235,align2
align_only,0,g1,276228,209,0.7224879860877991,0.4981415643180349,0.681715190410614,0.6846005644225315,-0.0028853740119174,align2
align_only,0,g2,276228,37,0.6486486792564392,0.3013415892672859,0.9234917163848876,0.7024396780319512,0.2210520383529365,align2
align_only,0,g3,276228,128,0.75,0.5517099761051374,0.7389671802520752,0.7673795436520174,-0.0284123633999422,align2
align_only,0,g4,276228,14665,0.7687692046165466,0.677491089965137,0.5544583797454834,0.6238109850217399,-0.0693526052762565,align2
align_only,0,g5,276228,14,0.6428571939468384,0.3666666666666666,1.1089969873428345,0.8973705906662908,0.2116263966765437,align2
align_only,0,g6,276228,10579,0.7789961099624634,0.7231817176861489,0.5380681753158569,0.5871916648544888,-0.0491234895386318,align2
align_only,2024,g1,276228,209,0.7177033424377441,0.5264527260179434,0.7064895033836365,0.6846005644225315,0.0218889389611049,align2
align_only,2024,g2,276228,37,0.6216216087341309,0.2756410256410256,0.9344148635864258,0.7024396780319512,0.2319751855544746,align2
align_only,2024,g3,276228,128,0.734375,0.6349759253159145,0.7619408965110779,0.7673795436520174,-0.0054386471409395,align2
align_only,2024,g4,276228,14665,0.7739515900611877,0.6914209210130067,0.5376418828964233,0.6238109850217399,-0.0861691021253165,align2
align_only,2024,g5,276228,14,0.6428571939468384,0.3666666666666666,1.246779441833496,0.8973705906662908,0.3494088511672053,align2
align_only,2024,g6,276228,10579,0.7777672410011292,0.7250396040977765,0.5227463841438293,0.5871916648544888,-0.0644452807106594,align2
align_only,31337,g1,276228,209,0.6985645890235901,0.5120441460710738,0.7000395059585571,0.6846005644225315,0.0154389415360256,align2
align_only,31337,g2,276228,37,0.5945945978164673,0.2836734693877551,1.1370182037353516,0.7024396780319512,0.4345785257034004,align2
align_only,31337,g3,276228,128,0.6953125,0.4700091575091575,0.8175671696662903,0.7673795436520174,0.0501876260142728,align2
align_only,31337,g4,276228,14665,0.7663143873214722,0.6673032742013395,0.5445508360862732,0.6238109850217399,-0.0792601489354667,align2
align_only,31337,g5,276228,14,0.6428571939468384,0.3666666666666666,0.9862250089645386,0.8973705906662908,0.0888544182982478,align2
align_only,31337,g6,276228,10579,0.7812647819519043,0.7204543171479992,0.5224753618240356,0.5871916648544888,-0.0647163030304531,align2
align_only,22,g1,276228,209,0.7224879860877991,0.5277777777777778,0.7252420783042908,0.6846005644225315,0.0406415138817592,align2
align_only,22,g2,276228,37,0.5945945978164673,0.2652218782249742,1.0020335912704468,0.7024396780319512,0.2995939132384956,align2
align_only,22,g3,276228,128,0.7265625,0.549105979676915,0.6993258595466614,0.7673795436520174,-0.068053684105356,align2
align_only,22,g4,276228,14665,0.7714285850524902,0.6984785031622847,0.5452151894569397,0.6238109850217399,-0.0785957955648002,align2
align_only,22,g5,276228,14,0.7142857313156128,0.4142857142857142,1.062239408493042,0.8973705906662908,0.1648688178267512,align2
align_only,22,g6,276228,10579,0.7793742418289185,0.7270405796519148,0.5272420048713684,0.5871916648544888,-0.0599496599831204,align2
