method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
Ours,1337,g0,305,38946,0.74098,0.73648,0.57062,0.377,0.19362
Ours,1337,g1,295,38946,0.80339,0.77679,0.55345,0.42032,0.13313
Ours,1337,g2,125,38946,0.92,0.47917,0.32803,0.1051,0.22293
Ours,1337,g3,200,38946,0.725,0.44769,0.60229,0.51122,0.09108
Ours,7,g0,305,38946,0.73115,0.72242,0.53654,0.377,0.15954
Ours,7,g1,295,38946,0.78644,0.75689,0.56397,0.42032,0.14365
Ours,7,g2,125,38946,0.92,0.47917,0.32637,0.1051,0.22127
Ours,7,g3,200,38946,0.725,0.47275,0.592,0.51122,0.08078
Ours,2024,g0,305,38946,0.77049,0.76732,0.50229,0.377,0.12529
Ours,2024,g1,295,38946,0.80339,0.77321,0.48508,0.42032,0.06476
Ours,2024,g2,125,38946,0.92,0.47917,0.3254,0.1051,0.2203
Ours,2024,g3,200,38946,0.665,0.4631,0.5882,0.51122,0.07699
Ours,31337,g0,305,38946,0.76066,0.75742,0.52259,0.377,0.14559
Ours,31337,g1,295,38946,0.77288,0.73829,0.56309,0.42032,0.14277
Ours,31337,g2,125,38946,0.92,0.47917,0.32951,0.1051,0.22441
Ours,31337,g3,200,38946,0.68,0.46055,0.60603,0.51122,0.09481
Ours,11,g0,305,38946,0.76393,0.75487,0.50025,0.377,0.12324
Ours,11,g1,295,38946,0.8,0.76956,0.51592,0.42032,0.0956
Ours,11,g2,125,38946,0.92,0.47917,0.30633,0.1051,0.20123
Ours,11,g3,200,38946,0.74,0.49065,0.54607,0.51122,0.03485
Ours,22,g0,305,38946,0.74426,0.73629,0.55434,0.377,0.17733
Ours,22,g1,295,38946,0.77966,0.7498,0.56005,0.42032,0.13973
Ours,22,g2,125,38946,0.92,0.47917,0.35826,0.1051,0.25316
Ours,22,g3,200,38946,0.715,0.44635,0.59745,0.51122,0.08623
Ours,33,g0,305,38946,0.74426,0.73926,0.57261,0.377,0.1956
Ours,33,g1,295,38946,0.77966,0.75169,0.55593,0.42032,0.13561
Ours,33,g2,125,38946,0.92,0.47917,0.33424,0.1051,0.22914
Ours,33,g3,200,38946,0.73,0.43681,0.57118,0.51122,0.05996
Ours,44,g0,305,38946,0.76066,0.75668,0.56363,0.377,0.18663
Ours,44,g1,295,38946,0.79322,0.76414,0.55124,0.42032,0.13092
Ours,44,g2,125,38946,0.92,0.47917,0.36728,0.1051,0.26218
Ours,44,g3,200,38946,0.695,0.4502,0.60427,0.51122,0.09305
Ours,55,g0,305,38946,0.74426,0.74071,0.54384,0.377,0.16684
Ours,55,g1,295,38946,0.77627,0.74199,0.54689,0.42032,0.12657
Ours,55,g2,125,38946,0.92,0.47917,0.34324,0.1051,0.23814
Ours,55,g3,200,38946,0.715,0.52324,0.60575,0.51122,0.09453
Ours_Regret,42,g0,305,38946,0.72131,0.71593,0.57589,0.377,0.19889
Ours_Regret,42,g1,295,38946,0.79661,0.76752,0.54435,0.42032,0.12403
Ours_Regret,42,g2,125,38946,0.92,0.47917,0.33492,0.1051,0.22982
Ours_Regret,42,g3,200,38946,0.73,0.43804,0.56721,0.51122,0.05599
Ours_Regret,1337,g0,305,38946,0.75738,0.75216,0.53187,0.377,0.15487
Ours_Regret,1337,g1,295,38946,0.79322,0.76643,0.55069,0.42032,0.13037
Ours_Regret,1337,g2,125,38946,0.92,0.47917,0.38884,0.1051,0.28374
Ours_Regret,1337,g3,200,38946,0.73,0.48813,0.57162,0.51122,0.0604
Ours_Regret,7,g0,305,38946,0.78689,0.78203,0.50205,0.377,0.12505
Ours_Regret,7,g1,295,38946,0.78305,0.74771,0.56089,0.42032,0.14057
Ours_Regret,7,g2,125,38946,0.912,0.47695,0.41033,0.1051,0.30523
Ours_Regret,7,g3,200,38946,0.755,0.51532,0.55975,0.51122,0.04853
Ours_Regret,2024,g0,305,38946,0.77049,0.76599,0.50482,0.377,0.12782
Ours_Regret,2024,g1,295,38946,0.77288,0.7428,0.53515,0.42032,0.11483
Ours_Regret,2024,g2,125,38946,0.92,0.47917,0.39155,0.1051,0.28645
Ours_Regret,2024,g3,200,38946,0.725,0.47349,0.57685,0.51122,0.06564
Ours_Regret,31337,g0,305,38946,0.76393,0.75923,0.50528,0.377,0.12828
Ours_Regret,31337,g1,295,38946,0.78983,0.75529,0.56519,0.42032,0.14487
Ours_Regret,31337,g2,125,38946,0.912,0.47695,0.37049,0.1051,0.26539
Ours_Regret,31337,g3,200,38946,0.705,0.43774,0.58494,0.51122,0.07372
Ours_Regret,11,g0,305,38946,0.78689,0.783,0.52498,0.377,0.14798
Ours_Regret,11,g1,295,38946,0.78983,0.75496,0.5353,0.42032,0.11498
Ours_Regret,11,g2,125,38946,0.92,0.47917,0.36445,0.1051,0.25935
Ours_Regret,11,g3,200,38946,0.73,0.50282,0.53778,0.51122,0.02657
Ours_Regret,22,g0,305,38946,0.7082,0.70063,0.56255,0.377,0.18555
Ours_Regret,22,g1,295,38946,0.78644,0.75621,0.56664,0.42032,0.14632
Ours_Regret,22,g2,125,38946,0.92,0.47917,0.38348,0.1051,0.27838
Ours_Regret,22,g3,200,38946,0.72,0.46104,0.58228,0.51122,0.07107
Ours_Regret,33,g0,305,38946,0.7541,0.75031,0.54868,0.377,0.17167
Ours_Regret,33,g1,295,38946,0.77966,0.75305,0.54242,0.42032,0.1221
Ours_Regret,33,g2,125,38946,0.92,0.47917,0.31908,0.1051,0.21398
Ours_Regret,33,g3,200,38946,0.735,0.43846,0.56795,0.51122,0.05674
Ours_Regret,44,g0,305,38946,0.76066,0.75589,0.57326,0.377,0.19625
Ours_Regret,44,g1,295,38946,0.79661,0.76723,0.56345,0.42032,0.14313
Ours_Regret,44,g2,125,38946,0.92,0.47917,0.36987,0.1051,0.26477
Ours_Regret,44,g3,200,38946,0.705,0.44213,0.59293,0.51122,0.08171
Ours_Regret,55,g0,305,38946,0.77049,0.76675,0.52337,0.377,0.14637
Ours_Regret,55,g1,295,38946,0.81356,0.78737,0.52034,0.42032,0.10002
Ours_Regret,55,g2,125,38946,0.92,0.47917,0.37875,0.1051,0.27365
Ours_Regret,55,g3,200,38946,0.71,0.50807,0.55287,0.51122,0.04165
